pair,ligand_gene,receptor_gene,sender_cluster,receiver_cluster,n_sender,n_receiver,mean_score_recv
LGI4__astrocytes|RTN4R__L4-eNeuron,LGI4,RTN4R,astrocytes,L4-eNeuron,31,96,0.0012024288
LAMB2__mural|SV2A__L6-eNeuron,LAMB2,SV2A,mural,L6-eNeuron,10,124,0.0012013885
LAMC1__mural|CADM3__L5-eNeuron,LAMC1,CADM3,mural,L5-eNeuron,10,64,0.0012006516
GRN__mural|EPHB6__L6-eNeuron,GRN,EPHB6,mural,L6-eNeuron,10,124,0.001200125
LAMB2__astrocytes|RTN4R__L4-eNeuron,LAMB2,RTN4R,astrocytes,L4-eNeuron,31,96,0.0011997585
SEMA6B__Lhx6-iNeuron|CNTNAP1__L4-eNeuron,SEMA6B,CNTNAP1,Lhx6-iNeuron,L4-eNeuron,29,96,0.0011993379
LAMC1__OPC|STX1A__L6-eNeuron,LAMC1,STX1A,OPC,L6-eNeuron,18,124,0.0011991089
AGRN__endothelial|CNTNAP1__L2-L3-eNeuron,AGRN,CNTNAP1,endothelial,L2-L3-eNeuron,33,74,0.0011987699
SEMA6B__Lhx6-iNeuron|EPHB6__L4-eNeuron,SEMA6B,EPHB6,Lhx6-iNeuron,L4-eNeuron,29,96,0.0011986928
NLGN2__L6-eNeuron|EGFR__astrocytes,NLGN2,EGFR,L6-eNeuron,astrocytes,124,31,0.0011985151
LAMB2__endothelial|ADCY1__L5-eNeuron,LAMB2,ADCY1,endothelial,L5-eNeuron,33,64,0.0011978382
GAS6__L4-eNeuron|ITGB5__astrocytes,GAS6,ITGB5,L4-eNeuron,astrocytes,96,31,0.0011977347
DLL4__endothelial|KCNJ4__L2-L3-eNeuron,DLL4,KCNJ4,endothelial,L2-L3-eNeuron,33,74,0.0011974615
GRN__endothelial|FLOT1__L5-eNeuron,GRN,FLOT1,endothelial,L5-eNeuron,33,64,0.0011973538
RPH3A__L6-eNeuron|EPHB6__L2-L3-eNeuron,RPH3A,EPHB6,L6-eNeuron,L2-L3-eNeuron,124,74,0.0011972452
SEMA7A__L6-eNeuron|CADM3__L2-L3-eNeuron,SEMA7A,CADM3,L6-eNeuron,L2-L3-eNeuron,124,74,0.0011966189
GAS6__microglia|STX1A__L6-eNeuron,GAS6,STX1A,microglia,L6-eNeuron,11,124,0.0011964067
NTRK3__L6-eNeuron|SDC4__endothelial,NTRK3,SDC4,L6-eNeuron,endothelial,124,33,0.0011960935
CADM3__L4-eNeuron|LINGO1__OPC,CADM3,LINGO1,L4-eNeuron,OPC,96,18,0.0011953313
LAMC1__endothelial|RTN4R__L5-eNeuron,LAMC1,RTN4R,endothelial,L5-eNeuron,33,64,0.0011950163
AGRN__L4-eNeuron|SV2A__Adarb2-iNeuron,AGRN,SV2A,L4-eNeuron,Adarb2-iNeuron,96,18,0.0011946872
SEMA7A__L2-L3-eNeuron|SV2A__Adarb2-iNeuron,SEMA7A,SV2A,L2-L3-eNeuron,Adarb2-iNeuron,74,18,0.0011934916
AGRN__L5-eNeuron|SDC4__astrocytes,AGRN,SDC4,L5-eNeuron,astrocytes,64,31,0.0011934424
GRN__OPC|GABBR2__L6-eNeuron,GRN,GABBR2,OPC,L6-eNeuron,18,124,0.0011927824
NTRK3__L6-eNeuron|KCNJ4__L2-L3-eNeuron,NTRK3,KCNJ4,L6-eNeuron,L2-L3-eNeuron,124,74,0.0011926189
NID1__endothelial|RTN4R__L2-L3-eNeuron,NID1,RTN4R,endothelial,L2-L3-eNeuron,33,74,0.0011925957
BAG6__L2-L3-eNeuron|CADM3__Lhx6-iNeuron,BAG6,CADM3,L2-L3-eNeuron,Lhx6-iNeuron,74,29,0.0011920042
IGFBP4__L2-L3-eNeuron|NOTCH1__endothelial,IGFBP4,NOTCH1,L2-L3-eNeuron,endothelial,74,33,0.0011918722
LRRC4B__L6-eNeuron|LRP4__OPC,LRRC4B,LRP4,L6-eNeuron,OPC,124,18,0.0011913726
SEMA6B__Lhx6-iNeuron|ADAM11__L4-eNeuron,SEMA6B,ADAM11,Lhx6-iNeuron,L4-eNeuron,29,96,0.0011912738
SEMA6B__L5-eNeuron|CADM3__L2-L3-eNeuron,SEMA6B,CADM3,L5-eNeuron,L2-L3-eNeuron,64,74,0.0011912653
VTN__mural|EPHB6__L4-eNeuron,VTN,EPHB6,mural,L4-eNeuron,10,96,0.0011910364
VCAN__OPC|STX1A__L6-eNeuron,VCAN,STX1A,OPC,L6-eNeuron,18,124,0.0011909625
LGI4__astrocytes|FLOT1__L6-eNeuron,LGI4,FLOT1,astrocytes,L6-eNeuron,31,124,0.0011908578
SEMA7A__L4-eNeuron|ADAM11__L6-eNeuron,SEMA7A,ADAM11,L4-eNeuron,L6-eNeuron,96,124,0.001190808
CADM3__L4-eNeuron|CADM3__OPC,CADM3,CADM3,L4-eNeuron,OPC,96,18,0.0011901004
IGFBP4__L2-L3-eNeuron|FLT1__endothelial,IGFBP4,FLT1,L2-L3-eNeuron,endothelial,74,33,0.0011899697
LAMB2__endothelial|SV2A__L2-L3-eNeuron,LAMB2,SV2A,endothelial,L2-L3-eNeuron,33,74,0.0011886273
SEMA7A__L2-L3-eNeuron|SDC4__astrocytes,SEMA7A,SDC4,L2-L3-eNeuron,astrocytes,74,31,0.0011883206
GRN__endothelial|ACVR1B__L4-eNeuron,GRN,ACVR1B,endothelial,L4-eNeuron,33,96,0.0011878432
SEMA6B__L5-eNeuron|CADM3__Lhx6-iNeuron,SEMA6B,CADM3,L5-eNeuron,Lhx6-iNeuron,64,29,0.0011874412
LGI2__Lhx6-iNeuron|STX1A__L5-eNeuron,LGI2,STX1A,Lhx6-iNeuron,L5-eNeuron,29,64,0.0011870904
LAMB2__endothelial|CADM3__L5-eNeuron,LAMB2,CADM3,endothelial,L5-eNeuron,33,64,0.00118658
DLK2__Olig|GABBR2__L6-eNeuron,DLK2,GABBR2,Olig,L6-eNeuron,15,124,0.0011865104
GDF10__astrocytes|CNTNAP1__L6-eNeuron,GDF10,CNTNAP1,astrocytes,L6-eNeuron,31,124,0.0011861644
GAS6__Lhx6-iNeuron|NLGN2__L5-eNeuron,GAS6,NLGN2,Lhx6-iNeuron,L5-eNeuron,29,64,0.0011861293
DLL4__endothelial|GABBR2__L5-eNeuron,DLL4,GABBR2,endothelial,L5-eNeuron,33,64,0.0011856752
BAG6__L2-L3-eNeuron|HRH3__L5-eNeuron,BAG6,HRH3,L2-L3-eNeuron,L5-eNeuron,74,64,0.001185235
SEMA6B__L5-eNeuron|DAG1__astrocytes,SEMA6B,DAG1,L5-eNeuron,astrocytes,64,31,0.0011852118
BAG6__L2-L3-eNeuron|SDC4__endothelial,BAG6,SDC4,L2-L3-eNeuron,endothelial,74,33,0.0011846186
COL4A2__mural|SV2A__L4-eNeuron,COL4A2,SV2A,mural,L4-eNeuron,10,96,0.0011844371
SEMA6B__L6-eNeuron|EGFR__astrocytes,SEMA6B,EGFR,L6-eNeuron,astrocytes,124,31,0.0011841432
CADM3__L6-eNeuron|PLXNB3__Olig,CADM3,PLXNB3,L6-eNeuron,Olig,124,15,0.0011818919
SLITRK1__L2-L3-eNeuron|LRP4__astrocytes,SLITRK1,LRP4,L2-L3-eNeuron,astrocytes,74,31,0.0011817507
GRN__L2-L3-eNeuron|ADCY1__L6-eNeuron,GRN,ADCY1,L2-L3-eNeuron,L6-eNeuron,74,124,0.0011817102
GDF10__astrocytes|RTN4R__L2-L3-eNeuron,GDF10,RTN4R,astrocytes,L2-L3-eNeuron,31,74,0.0011815485
SEMA6B__Lhx6-iNeuron|ADCY1__L5-eNeuron,SEMA6B,ADCY1,Lhx6-iNeuron,L5-eNeuron,29,64,0.0011814623
LGI4__astrocytes|ADAM11__L6-eNeuron,LGI4,ADAM11,astrocytes,L6-eNeuron,31,124,0.0011812506
LAMC1__endothelial|PLXNA4__L4-eNeuron,LAMC1,PLXNA4,endothelial,L4-eNeuron,33,96,0.0011810485
CADM3__L4-eNeuron|ADAM11__Adarb2-iNeuron,CADM3,ADAM11,L4-eNeuron,Adarb2-iNeuron,96,18,0.0011810377
NTRK3__L6-eNeuron|ERBB4__Lhx6-iNeuron,NTRK3,ERBB4,L6-eNeuron,Lhx6-iNeuron,124,29,0.0011799268
SEMA7A__L6-eNeuron|EPHB6__Lhx6-iNeuron,SEMA7A,EPHB6,L6-eNeuron,Lhx6-iNeuron,124,29,0.0011792444
CADM3__Lhx6-iNeuron|S1PR1__astrocytes,CADM3,S1PR1,Lhx6-iNeuron,astrocytes,29,31,0.00117912
LAMB2__endothelial|PLXNA4__L4-eNeuron,LAMB2,PLXNA4,endothelial,L4-eNeuron,33,96,0.0011780518
ADAM15__L2-L3-eNeuron|SV2A__Adarb2-iNeuron,ADAM15,SV2A,L2-L3-eNeuron,Adarb2-iNeuron,74,18,0.0011779155
GRN__endothelial|FLOT1__L4-eNeuron,GRN,FLOT1,endothelial,L4-eNeuron,33,96,0.001177205
COL4A2__mural|GLG1__L5-eNeuron,COL4A2,GLG1,mural,L5-eNeuron,10,64,0.0011768057
PLTP__endothelial|EGFR__astrocytes,PLTP,EGFR,endothelial,astrocytes,33,31,0.0011767051
LGI2__Lhx6-iNeuron|EPHB6__L5-eNeuron,LGI2,EPHB6,Lhx6-iNeuron,L5-eNeuron,29,64,0.001176469
GRN__endothelial|RTN4R__L5-eNeuron,GRN,RTN4R,endothelial,L5-eNeuron,33,64,0.001176383
AGRN__Olig|CNTNAP1__L6-eNeuron,AGRN,CNTNAP1,Olig,L6-eNeuron,15,124,0.0011759527
GAS6__microglia|LINGO1__L4-eNeuron,GAS6,LINGO1,microglia,L4-eNeuron,11,96,0.0011743214
SLITRK1__L2-L3-eNeuron|CADM3__Adarb2-iNeuron,SLITRK1,CADM3,L2-L3-eNeuron,Adarb2-iNeuron,74,18,0.0011743155
SEMA7A__L5-eNeuron|KCNJ4__L2-L3-eNeuron,SEMA7A,KCNJ4,L5-eNeuron,L2-L3-eNeuron,64,74,0.0011742559
LGI3__Olig|CADM3__L5-eNeuron,LGI3,CADM3,Olig,L5-eNeuron,15,64,0.0011741251
NLGN2__L6-eNeuron|LINGO1__astrocytes,NLGN2,LINGO1,L6-eNeuron,astrocytes,124,31,0.0011735121
CADM3__Adarb2-iNeuron|ADAM11__L4-eNeuron,CADM3,ADAM11,Adarb2-iNeuron,L4-eNeuron,18,96,0.0011734455
AGRN__L4-eNeuron|ADAM11__L6-eNeuron,AGRN,ADAM11,L4-eNeuron,L6-eNeuron,96,124,0.0011729702
AGRN__endothelial|SDC4__astrocytes,AGRN,SDC4,endothelial,astrocytes,33,31,0.0011727792
GAS6__endothelial|NLGN2__L5-eNeuron,GAS6,NLGN2,endothelial,L5-eNeuron,33,64,0.0011721858
LAMB2__endothelial|KCNJ4__L5-eNeuron,LAMB2,KCNJ4,endothelial,L5-eNeuron,33,64,0.0011721429
ICAM5__L6-eNeuron|SV2A__Adarb2-iNeuron,ICAM5,SV2A,L6-eNeuron,Adarb2-iNeuron,124,18,0.0011697774
NID1__endothelial|PLXNA4__L4-eNeuron,NID1,PLXNA4,endothelial,L4-eNeuron,33,96,0.0011697621
NLGN2__L6-eNeuron|SV2A__Olig,NLGN2,SV2A,L6-eNeuron,Olig,124,15,0.0011694208
SEMA6B__Lhx6-iNeuron|CADM3__L5-eNeuron,SEMA6B,CADM3,Lhx6-iNeuron,L5-eNeuron,29,64,0.0011686317
ICAM5__L2-L3-eNeuron|HRH3__L5-eNeuron,ICAM5,HRH3,L2-L3-eNeuron,L5-eNeuron,74,64,0.0011686232
NID1__endothelial|HRH3__L5-eNeuron,NID1,HRH3,endothelial,L5-eNeuron,33,64,0.0011685716
SEMA5A__L6-eNeuron|SV2A__astrocytes,SEMA5A,SV2A,L6-eNeuron,astrocytes,124,31,0.0011679324
LGI2__Lhx6-iNeuron|LRP1__L6-eNeuron,LGI2,LRP1,Lhx6-iNeuron,L6-eNeuron,29,124,0.0011677375
AGRN__endothelial|FGFR3__astrocytes,AGRN,FGFR3,endothelial,astrocytes,33,31,0.0011676681
LAMB2__mural|SLC17A7__L5-eNeuron,LAMB2,SLC17A7,mural,L5-eNeuron,10,64,0.0011674551
FN1__endothelial|CNTNAP1__Lhx6-iNeuron,FN1,CNTNAP1,endothelial,Lhx6-iNeuron,33,29,0.0011668028
TGFB1__microglia|LINGO1__L4-eNeuron,TGFB1,LINGO1,microglia,L4-eNeuron,11,96,0.0011659827
DLL4__endothelial|STX1A__L2-L3-eNeuron,DLL4,STX1A,endothelial,L2-L3-eNeuron,33,74,0.001165982
FN1__endothelial|DAG1__astrocytes,FN1,DAG1,endothelial,astrocytes,33,31,0.001165838
FNDC5__Lhx6-iNeuron|ADORA1__L5-eNeuron,FNDC5,ADORA1,Lhx6-iNeuron,L5-eNeuron,29,64,0.0011653146
GRN__L6-eNeuron|S1PR1__endothelial,GRN,S1PR1,L6-eNeuron,endothelial,124,33,0.0011652921
CADM3__Adarb2-iNeuron|ADCY1__L2-L3-eNeuron,CADM3,ADCY1,Adarb2-iNeuron,L2-L3-eNeuron,18,74,0.0011651929
GRN__L2-L3-eNeuron|SV2A__L5-eNeuron,GRN,SV2A,L2-L3-eNeuron,L5-eNeuron,74,64,0.0011646404
COL4A2__endothelial|LRP1__astrocytes,COL4A2,LRP1,endothelial,astrocytes,33,31,0.0011645881
GAS6__L5-eNeuron|NOTCH1__astrocytes,GAS6,NOTCH1,L5-eNeuron,astrocytes,64,31,0.0011645098
GAS6__Lhx6-iNeuron|ADCY1__L2-L3-eNeuron,GAS6,ADCY1,Lhx6-iNeuron,L2-L3-eNeuron,29,74,0.0011643637
ADAM15__L2-L3-eNeuron|ADCY1__L6-eNeuron,ADAM15,ADCY1,L2-L3-eNeuron,L6-eNeuron,74,124,0.001164005
CADM3__Adarb2-iNeuron|ADCY1__L6-eNeuron,CADM3,ADCY1,Adarb2-iNeuron,L6-eNeuron,18,124,0.0011633042
TGFB1__microglia|GABBR2__L6-eNeuron,TGFB1,GABBR2,microglia,L6-eNeuron,11,124,0.0011630416
ICAM5__L2-L3-eNeuron|FLOT1__L5-eNeuron,ICAM5,FLOT1,L2-L3-eNeuron,L5-eNeuron,74,64,0.0011629538
BAG6__L2-L3-eNeuron|FLOT1__L5-eNeuron,BAG6,FLOT1,L2-L3-eNeuron,L5-eNeuron,74,64,0.0011628893
BAG6__L2-L3-eNeuron|LRP1__astrocytes,BAG6,LRP1,L2-L3-eNeuron,astrocytes,74,31,0.0011614605
WNT6__Olig|CNTNAP1__L6-eNeuron,WNT6,CNTNAP1,Olig,L6-eNeuron,15,124,0.00116126
AGRN__endothelial|SDC3__L2-L3-eNeuron,AGRN,SDC3,endothelial,L2-L3-eNeuron,33,74,0.0011606007
NTRK3__L6-eNeuron|ENG__mural,NTRK3,ENG,L6-eNeuron,mural,124,10,0.001160493
SEMA7A__L2-L3-eNeuron|SV2A__Lhx6-iNeuron,SEMA7A,SV2A,L2-L3-eNeuron,Lhx6-iNeuron,74,29,0.00115985
LAMC1__mural|GABBR2__L5-eNeuron,LAMC1,GABBR2,mural,L5-eNeuron,10,64,0.0011597357
SEMA6B__Lhx6-iNeuron|LRP1__L4-eNeuron,SEMA6B,LRP1,Lhx6-iNeuron,L4-eNeuron,29,96,0.0011587713
ADAM15__Adarb2-iNeuron|KCNJ4__L2-L3-eNeuron,ADAM15,KCNJ4,Adarb2-iNeuron,L2-L3-eNeuron,18,74,0.0011584706
GAS6__L4-eNeuron|S1PR1__endothelial,GAS6,S1PR1,L4-eNeuron,endothelial,96,33,0.0011581309
SEMA6B__Lhx6-iNeuron|KCNJ4__L5-eNeuron,SEMA6B,KCNJ4,Lhx6-iNeuron,L5-eNeuron,29,64,0.0011579815
CADM3__L2-L3-eNeuron|SDC3__endothelial,CADM3,SDC3,L2-L3-eNeuron,endothelial,74,33,0.0011579089
SEMA6B__L6-eNeuron|SV2A__Olig,SEMA6B,SV2A,L6-eNeuron,Olig,124,15,0.0011577976
ESAM__mural|LINGO1__L5-eNeuron,ESAM,LINGO1,mural,L5-eNeuron,10,64,0.0011571678
ICAM5__L6-eNeuron|PLXNB3__OPC,ICAM5,PLXNB3,L6-eNeuron,OPC,124,18,0.0011568792
SEMA6B__L6-eNeuron|LINGO1__astrocytes,SEMA6B,LINGO1,L6-eNeuron,astrocytes,124,31,0.001156539
VCAN__OPC|SV2A__L4-eNeuron,VCAN,SV2A,OPC,L4-eNeuron,18,96,0.0011565
PDGFB__endothelial|SV2A__L2-L3-eNeuron,PDGFB,SV2A,endothelial,L2-L3-eNeuron,33,74,0.0011563528
LGI2__Lhx6-iNeuron|ADCY1__L5-eNeuron,LGI2,ADCY1,Lhx6-iNeuron,L5-eNeuron,29,64,0.0011562807
FN1__astrocytes|CNTNAP1__L5-eNeuron,FN1,CNTNAP1,astrocytes,L5-eNeuron,31,64,0.0011554983
SEMA7A__L6-eNeuron|FLOT1__astrocytes,SEMA7A,FLOT1,L6-eNeuron,astrocytes,124,31,0.0011552501
EFNB3__Olig|CNTNAP1__L5-eNeuron,EFNB3,CNTNAP1,Olig,L5-eNeuron,15,64,0.0011547647
NFASC__Olig|ADAM11__L6-eNeuron,NFASC,ADAM11,Olig,L6-eNeuron,15,124,0.0011543998
SEMA7A__L6-eNeuron|NOTCH1__endothelial,SEMA7A,NOTCH1,L6-eNeuron,endothelial,124,33,0.0011535896
GRN__OPC|STX1A__L6-eNeuron,GRN,STX1A,OPC,L6-eNeuron,18,124,0.0011530841
SEMA7A__L5-eNeuron|NOTCH1__astrocytes,SEMA7A,NOTCH1,L5-eNeuron,astrocytes,64,31,0.0011530424
GRN__endothelial|ADCY1__L2-L3-eNeuron,GRN,ADCY1,endothelial,L2-L3-eNeuron,33,74,0.0011528368
FNDC5__Lhx6-iNeuron|HRH3__L5-eNeuron,FNDC5,HRH3,Lhx6-iNeuron,L5-eNeuron,29,64,0.0011524117
GAS6__endothelial|ADAM11__L2-L3-eNeuron,GAS6,ADAM11,endothelial,L2-L3-eNeuron,33,74,0.0011516791
LGI4__astrocytes|STX1A__L5-eNeuron,LGI4,STX1A,astrocytes,L5-eNeuron,31,64,0.0011514528
CADM3__L2-L3-eNeuron|EPHB6__Lhx6-iNeuron,CADM3,EPHB6,L2-L3-eNeuron,Lhx6-iNeuron,74,29,0.0011505458
DLK2__Olig|STX1A__L6-eNeuron,DLK2,STX1A,Olig,L6-eNeuron,15,124,0.0011502067
CADM3__L2-L3-eNeuron|EPHB4__endothelial,CADM3,EPHB4,L2-L3-eNeuron,endothelial,74,33,0.001149672
ICAM5__L2-L3-eNeuron|CNTNAP1__Adarb2-iNeuron,ICAM5,CNTNAP1,L2-L3-eNeuron,Adarb2-iNeuron,74,18,0.0011495409
ICAM5__L2-L3-eNeuron|GLG1__L5-eNeuron,ICAM5,GLG1,L2-L3-eNeuron,L5-eNeuron,74,64,0.0011493327
EFNB3__Olig|LINGO1__L4-eNeuron,EFNB3,LINGO1,Olig,L4-eNeuron,15,96,0.0011484964
LAMC1__endothelial|ADORA1__L5-eNeuron,LAMC1,ADORA1,endothelial,L5-eNeuron,33,64,0.0011482554
AGRN__L5-eNeuron|FGFR3__astrocytes,AGRN,FGFR3,L5-eNeuron,astrocytes,64,31,0.0011480091
CADM3__L5-eNeuron|LRP1__L2-L3-eNeuron,CADM3,LRP1,L5-eNeuron,L2-L3-eNeuron,64,74,0.0011467757
RPH3A__L6-eNeuron|FLT1__mural,RPH3A,FLT1,L6-eNeuron,mural,124,10,0.0011460934
FN1__mural|LINGO1__L5-eNeuron,FN1,LINGO1,mural,L5-eNeuron,10,64,0.0011458392
NLGN2__L6-eNeuron|SV2A__astrocytes,NLGN2,SV2A,L6-eNeuron,astrocytes,124,31,0.0011453895
SHANK1__L6-eNeuron|ITGA1__mural,SHANK1,ITGA1,L6-eNeuron,mural,124,10,0.0011447786
SLITRK1__L2-L3-eNeuron|GABBR2__L6-eNeuron,SLITRK1,GABBR2,L2-L3-eNeuron,L6-eNeuron,74,124,0.0011444075
IGFBP4__L2-L3-eNeuron|HRH3__L5-eNeuron,IGFBP4,HRH3,L2-L3-eNeuron,L5-eNeuron,74,64,0.0011442566
CSPG4__OPC|GABBR2__L6-eNeuron,CSPG4,GABBR2,OPC,L6-eNeuron,18,124,0.0011437472
ICAM5__L2-L3-eNeuron|CADM3__Lhx6-iNeuron,ICAM5,CADM3,L2-L3-eNeuron,Lhx6-iNeuron,74,29,0.0011437299
GAS6__L6-eNeuron|EGFR__astrocytes,GAS6,EGFR,L6-eNeuron,astrocytes,124,31,0.0011436061
LGI4__astrocytes|ADCY1__L5-eNeuron,LGI4,ADCY1,astrocytes,L5-eNeuron,31,64,0.0011432968
PLTP__endothelial|ERBB4__Lhx6-iNeuron,PLTP,ERBB4,endothelial,Lhx6-iNeuron,33,29,0.0011431746
CADM3__L4-eNeuron|FLOT1__astrocytes,CADM3,FLOT1,L4-eNeuron,astrocytes,96,31,0.0011426642
GAS6__Adarb2-iNeuron|RTN4R__L4-eNeuron,GAS6,RTN4R,Adarb2-iNeuron,L4-eNeuron,18,96,0.0011422961
LAMC1__astrocytes|SV2A__L4-eNeuron,LAMC1,SV2A,astrocytes,L4-eNeuron,31,96,0.0011421179
SHANK1__L2-L3-eNeuron|CADM3__OPC,SHANK1,CADM3,L2-L3-eNeuron,OPC,74,18,0.0011419872
RPH3A__L6-eNeuron|LRP1__L2-L3-eNeuron,RPH3A,LRP1,L6-eNeuron,L2-L3-eNeuron,124,74,0.0011418948
GAS6__microglia|SLC17A7__L5-eNeuron,GAS6,SLC17A7,microglia,L5-eNeuron,11,64,0.0011418705
GRN__L6-eNeuron|EGFR__astrocytes,GRN,EGFR,L6-eNeuron,astrocytes,124,31,0.0011417416
CADM3__L2-L3-eNeuron|ADAM11__Adarb2-iNeuron,CADM3,ADAM11,L2-L3-eNeuron,Adarb2-iNeuron,74,18,0.00114145
ICAM5__L2-L3-eNeuron|RTN4R__L5-eNeuron,ICAM5,RTN4R,L2-L3-eNeuron,L5-eNeuron,74,64,0.0011407967
BAG6__L2-L3-eNeuron|GLG1__L5-eNeuron,BAG6,GLG1,L2-L3-eNeuron,L5-eNeuron,74,64,0.0011406832
OMG__microglia|ADCY1__L6-eNeuron,OMG,ADCY1,microglia,L6-eNeuron,11,124,0.0011405271
BGN__mural|LINGO1__L5-eNeuron,BGN,LINGO1,mural,L5-eNeuron,10,64,0.0011398123
CADM3__L5-eNeuron|SDC3__endothelial,CADM3,SDC3,L5-eNeuron,endothelial,64,33,0.0011397449
NTRK3__L6-eNeuron|SV2A__L2-L3-eNeuron,NTRK3,SV2A,L6-eNeuron,L2-L3-eNeuron,124,74,0.0011395658
ADAM15__L2-L3-eNeuron|DAG1__astrocytes,ADAM15,DAG1,L2-L3-eNeuron,astrocytes,74,31,0.0011387764
LGI3__Olig|GABBR2__L5-eNeuron,LGI3,GABBR2,Olig,L5-eNeuron,15,64,0.0011385257
GLG1__L6-eNeuron|ITGB1__mural,GLG1,ITGB1,L6-eNeuron,mural,124,10,0.0011384935
BAG6__L2-L3-eNeuron|RTN4R__L5-eNeuron,BAG6,RTN4R,L2-L3-eNeuron,L5-eNeuron,74,64,0.0011382755
AGRN__astrocytes|SV2A__L5-eNeuron,AGRN,SV2A,astrocytes,L5-eNeuron,31,64,0.0011379448
COL4A2__Olig|CNTNAP1__L6-eNeuron,COL4A2,CNTNAP1,Olig,L6-eNeuron,15,124,0.001137861
GAS6__Adarb2-iNeuron|KCNJ4__L2-L3-eNeuron,GAS6,KCNJ4,Adarb2-iNeuron,L2-L3-eNeuron,18,74,0.0011376993
GAS6__L4-eNeuron|LRP1__astrocytes,GAS6,LRP1,L4-eNeuron,astrocytes,96,31,0.0011376956
GRN__L2-L3-eNeuron|STX1A__L5-eNeuron,GRN,STX1A,L2-L3-eNeuron,L5-eNeuron,74,64,0.0011376739
CADM3__Adarb2-iNeuron|LRP1__L4-eNeuron,CADM3,LRP1,Adarb2-iNeuron,L4-eNeuron,18,96,0.0011374628
NTRK3__L6-eNeuron|AXL__mural,NTRK3,AXL,L6-eNeuron,mural,124,10,0.0011372766
VTN__mural|CNTNAP1__L4-eNeuron,VTN,CNTNAP1,mural,L4-eNeuron,10,96,0.0011366854
GAS6__L5-eNeuron|RTN4R__L2-L3-eNeuron,GAS6,RTN4R,L5-eNeuron,L2-L3-eNeuron,64,74,0.0011346657
DLL4__endothelial|RTN4R__L2-L3-eNeuron,DLL4,RTN4R,endothelial,L2-L3-eNeuron,33,74,0.0011345125
GAS6__L5-eNeuron|SV2A__L2-L3-eNeuron,GAS6,SV2A,L5-eNeuron,L2-L3-eNeuron,64,74,0.0011345027
SHANK1__L6-eNeuron|SDC4__mural,SHANK1,SDC4,L6-eNeuron,mural,124,10,0.0011342496
SEMA6B__L6-eNeuron|SV2A__astrocytes,SEMA6B,SV2A,L6-eNeuron,astrocytes,124,31,0.0011342291
VTN__mural|SLC17A7__L2-L3-eNeuron,VTN,SLC17A7,mural,L2-L3-eNeuron,10,74,0.0011341355
SLITRK1__L2-L3-eNeuron|ITGB5__astrocytes,SLITRK1,ITGB5,L2-L3-eNeuron,astrocytes,74,31,0.0011338651
ADAM15__Adarb2-iNeuron|STX1A__L2-L3-eNeuron,ADAM15,STX1A,Adarb2-iNeuron,L2-L3-eNeuron,18,74,0.0011332739
BAG6__L2-L3-eNeuron|FLOT1__Adarb2-iNeuron,BAG6,FLOT1,L2-L3-eNeuron,Adarb2-iNeuron,74,18,0.0011328261
GRN__Lhx6-iNeuron|LRP1__L6-eNeuron,GRN,LRP1,Lhx6-iNeuron,L6-eNeuron,29,124,0.0011327949
RPH3A__L6-eNeuron|NOTCH1__mural,RPH3A,NOTCH1,L6-eNeuron,mural,124,10,0.0011325616
SEMA5A__Olig|CNTNAP1__L6-eNeuron,SEMA5A,CNTNAP1,Olig,L6-eNeuron,15,124,0.0011321816
GRN__L5-eNeuron|KCNJ4__L2-L3-eNeuron,GRN,KCNJ4,L5-eNeuron,L2-L3-eNeuron,64,74,0.0011318102
FN1__mural|LRP1__L6-eNeuron,FN1,LRP1,mural,L6-eNeuron,10,124,0.0011313254
AGRN__astrocytes|FLOT1__L6-eNeuron,AGRN,FLOT1,astrocytes,L6-eNeuron,31,124,0.0011307329
SEMA7A__L6-eNeuron|SDC3__endothelial,SEMA7A,SDC3,L6-eNeuron,endothelial,124,33,0.001130358
LGI4__astrocytes|EPHB6__L5-eNeuron,LGI4,EPHB6,astrocytes,L5-eNeuron,31,64,0.0011297632
LGI2__Lhx6-iNeuron|LINGO1__L2-L3-eNeuron,LGI2,LINGO1,Lhx6-iNeuron,L2-L3-eNeuron,29,74,0.0011297277
HSPG2__endothelial|ACVR1B__L4-eNeuron,HSPG2,ACVR1B,endothelial,L4-eNeuron,33,96,0.001129613
LGI2__Lhx6-iNeuron|KCNJ4__L5-eNeuron,LGI2,KCNJ4,Lhx6-iNeuron,L5-eNeuron,29,64,0.0011293255
CADM3__L4-eNeuron|CAV1__OPC,CADM3,CAV1,L4-eNeuron,OPC,96,18,0.0011291767
GAS6__L6-eNeuron|LINGO1__astrocytes,GAS6,LINGO1,L6-eNeuron,astrocytes,124,31,0.0011288498
LAMB2__endothelial|GABBR2__L5-eNeuron,LAMB2,GABBR2,endothelial,L5-eNeuron,33,64,0.0011284315
LGI2__Lhx6-iNeuron|CADM3__L5-eNeuron,LGI2,CADM3,Lhx6-iNeuron,L5-eNeuron,29,64,0.0011282631
GAS6__Lhx6-iNeuron|EPHB6__L2-L3-eNeuron,GAS6,EPHB6,Lhx6-iNeuron,L2-L3-eNeuron,29,74,0.0011282049
BAG6__L2-L3-eNeuron|FLT1__endothelial,BAG6,FLT1,L2-L3-eNeuron,endothelial,74,33,0.0011280709
